state_name,district_name,disability_type_name,age_group,male_count,female_count,total_count
Chhattisgarh,Mungeli,Intellectual Disability,60-80,1,0,1
Chhattisgarh,Mungeli,Intellectual Disability,6-15,25,14,39
Chhattisgarh,Mungeli,Intellectual Disability,35-60,16,11,27
Chhattisgarh,Mungeli,Intellectual Disability,15-35,56,55,111
Chhattisgarh,Mungeli,Intellectual Disability,0-6,1,0,1
Chhattisgarh,Mungeli,Leprosy cured,35-60,1,0,1
Chhattisgarh,Mungeli,Leprosy cured,60-80,1,0,1
Chhattisgarh,Mungeli,Locomotor Disability,80+,30,6,36
Chhattisgarh,Mungeli,Locomotor Disability,60-80,405,120,525
Chhattisgarh,Mungeli,Locomotor Disability,6-15,221,132,353
Chhattisgarh,Mungeli,Locomotor Disability,35-60,1832,808,2640
Chhattisgarh,Mungeli,Locomotor Disability,15-35,1220,731,1951
Chhattisgarh,Mungeli,Locomotor Disability,0-6,17,9,26
Chhattisgarh,Mungeli,Low Vision,80+,1,0,1
Chhattisgarh,Mungeli,Low Vision,60-80,13,6,19
Chhattisgarh,Mungeli,Low Vision,6-15,40,28,68
Chhattisgarh,Mungeli,Low Vision,35-60,111,51,162
Chhattisgarh,Mungeli,Low Vision,15-35,281,186,467
Chhattisgarh,Mungeli,Low Vision,0-6,2,0,2
Chhattisgarh,Mungeli,Mental Illness,60-80,3,1,4
Chhattisgarh,Mungeli,Mental Illness,6-15,8,11,19
Chhattisgarh,Mungeli,Mental Illness,35-60,27,19,46
Chhattisgarh,Mungeli,Mental Illness,15-35,76,47,123
Chhattisgarh,Mungeli,Mental Illness,0-6,1,0,1
Chhattisgarh,Mungeli,Multiple Disabilities,0-6,10,8,18
Chhattisgarh,Mungeli,Multiple Disabilities,15-35,55,43,98
Chhattisgarh,Mungeli,Multiple Disabilities,80+,1,0,1
Chhattisgarh,Mungeli,Multiple Disabilities,60-80,3,0,3
Chhattisgarh,Mungeli,Multiple Disabilities,6-15,35,37,72
Chhattisgarh,Mungeli,Multiple Disabilities,35-60,27,16,43
Chhattisgarh,Mungeli,Multiple Sclerosis,60-80,1,0,1
Chhattisgarh,Mungeli,Multiple Sclerosis,6-15,3,0,3
Chhattisgarh,Mungeli,Multiple Sclerosis,35-60,4,1,5
Chhattisgarh,Mungeli,Multiple Sclerosis,15-35,3,8,11
Chhattisgarh,Mungeli,Muscular Dystrophy,15-35,2,0,2
Chhattisgarh,Mungeli,Muscular Dystrophy,6-15,2,0,2
Chhattisgarh,Mungeli,Sickle Cell Disease,15-35,0,1,1
Chhattisgarh,Mungeli,Specific Learning Disabilities,35-60,1,0,1
Chhattisgarh,Mungeli,Specific Learning Disabilities,15-35,2,1,3
Chhattisgarh,Mungeli,Speech and Language Disability,60-80,5,1,6
Chhattisgarh,Mungeli,Speech and Language Disability,6-15,12,9,21
Chhattisgarh,Mungeli,Speech and Language Disability,35-60,22,13,35
Chhattisgarh,Mungeli,Speech and Language Disability,15-35,46,38,84
Chhattisgarh,Mungeli,Speech and Language Disability,0-6,1,0,1
Chhattisgarh,Narayanpur,Acid Attack Victim,15-35,1,0,1
Chhattisgarh,Narayanpur,Autism Spectrum Disorder,60-80,1,0,1
Chhattisgarh,Narayanpur,Blindness,60-80,2,0,2
Chhattisgarh,Narayanpur,Blindness,6-15,10,4,14
Chhattisgarh,Narayanpur,Blindness,35-60,10,3,13
Chhattisgarh,Narayanpur,Blindness,15-35,18,11,29
Chhattisgarh,Narayanpur,Blindness,0-6,1,0,1
Chhattisgarh,Narayanpur,Cerebral Palsy,15-35,1,0,1
Chhattisgarh,Narayanpur,Cerebral Palsy,6-15,2,2,4
Chhattisgarh,Narayanpur,Dwarfism,15-35,0,1,1
Chhattisgarh,Narayanpur,Hearing Impairment,80+,3,0,3
Chhattisgarh,Narayanpur,Hearing Impairment,60-80,13,9,22
Chhattisgarh,Narayanpur,Hearing Impairment,6-15,17,4,21
Chhattisgarh,Narayanpur,Hearing Impairment,35-60,23,14,37
Chhattisgarh,Narayanpur,Hearing Impairment,15-35,36,22,58
Chhattisgarh,Narayanpur,Hearing Impairment,0-6,1,2,3
Chhattisgarh,Narayanpur,Hemophilia,35-60,1,0,1
Chhattisgarh,Narayanpur,Intellectual Disability,15-35,2,11,13
Chhattisgarh,Narayanpur,Intellectual Disability,6-15,2,5,7
Chhattisgarh,Narayanpur,Intellectual Disability,0-6,1,0,1
Chhattisgarh,Narayanpur,Locomotor Disability,80+,2,1,3
Chhattisgarh,Narayanpur,Locomotor Disability,60-80,62,24,86
Chhattisgarh,Narayanpur,Locomotor Disability,6-15,55,29,84
Chhattisgarh,Narayanpur,Locomotor Disability,35-60,239,74,313
Chhattisgarh,Narayanpur,Locomotor Disability,15-35,162,100,263
Chhattisgarh,Narayanpur,Locomotor Disability,0-6,5,1,6
Chhattisgarh,Narayanpur,Low Vision,35-60,12,2,14
Chhattisgarh,Narayanpur,Low Vision,6-15,9,4,13
Chhattisgarh,Narayanpur,Low Vision,60-80,3,1,4
Chhattisgarh,Narayanpur,Low Vision,15-35,16,8,24
Chhattisgarh,Narayanpur,Mental Illness,6-15,8,2,10
Chhattisgarh,Narayanpur,Mental Illness,35-60,1,3,4
Chhattisgarh,Narayanpur,Mental Illness,0-6,1,2,3
Chhattisgarh,Narayanpur,Mental Illness,15-35,17,19,36
Chhattisgarh,Narayanpur,Multiple Disabilities,0-6,1,0,1
Chhattisgarh,Narayanpur,Muscular Dystrophy,15-35,1,0,1
Chhattisgarh,Narayanpur,Parkinson's Disease,6-15,1,0,1
Chhattisgarh,Narayanpur,Parkinson's Disease,15-35,1,0,1
Chhattisgarh,Narayanpur,Sickle Cell Disease,15-35,2,0,2
Chhattisgarh,Narayanpur,Specific Learning Disabilities,15-35,0,1,1
Chhattisgarh,Narayanpur,Speech and Language Disability,15-35,1,1,2
Chhattisgarh,Narayanpur,Speech and Language Disability,6-15,0,2,2
Chhattisgarh,Raigarh,Acid Attack Victim,6-15,0,1,1
Chhattisgarh,Raigarh,Autism Spectrum Disorder,6-15,7,0,7
Chhattisgarh,Raigarh,Autism Spectrum Disorder,35-60,1,0,1
Chhattisgarh,Raigarh,Autism Spectrum Disorder,15-35,3,1,4
Chhattisgarh,Raigarh,Autism Spectrum Disorder,0-6,1,0,1
Chhattisgarh,Raigarh,Blindness,80+,8,5,13
Chhattisgarh,Raigarh,Blindness,60-80,91,43,134
Chhattisgarh,Raigarh,Blindness,6-15,127,132,259
Chhattisgarh,Raigarh,Blindness,35-60,216,140,356
Chhattisgarh,Raigarh,Blindness,15-35,270,261,532
Chhattisgarh,Raigarh,Blindness,0-6,7,9,16
Chhattisgarh,Raigarh,Cerebral Palsy,0-6,37,24,61
Chhattisgarh,Raigarh,Cerebral Palsy,15-35,283,166,449
Chhattisgarh,Raigarh,Cerebral Palsy,35-60,30,17,47
Chhattisgarh,Raigarh,Cerebral Palsy,6-15,295,192,487
Chhattisgarh,Raigarh,Cerebral Palsy,60-80,7,0,7
Chhattisgarh,Raigarh,Chronic Neurological Conditions,60-80,0,1,1
Chhattisgarh,Raigarh,Chronic Neurological Conditions,35-60,4,2,6
Chhattisgarh,Raigarh,Dwarfism,15-35,16,37,53
Chhattisgarh,Raigarh,Dwarfism,35-60,9,9,18
Chhattisgarh,Raigarh,Dwarfism,6-15,1,0,1
Chhattisgarh,Raigarh,Dwarfism,60-80,1,0,1
Chhattisgarh,Raigarh,Hearing Impairment,80+,22,17,39
Chhattisgarh,Raigarh,Hearing Impairment,60-80,209,104,313
Chhattisgarh,Raigarh,Hearing Impairment,6-15,177,139,316
Chhattisgarh,Raigarh,Hearing Impairment,35-60,251,174,425
Chhattisgarh,Raigarh,Hearing Impairment,15-35,371,314,685
Chhattisgarh,Raigarh,Hearing Impairment,0-6,22,17,39
Chhattisgarh,Raigarh,Hemophilia,60-80,2,0,2
Chhattisgarh,Raigarh,Hemophilia,6-15,2,0,2
Chhattisgarh,Raigarh,Hemophilia,35-60,2,2,4
Chhattisgarh,Raigarh,Hemophilia,15-35,5,0,5
Chhattisgarh,Raigarh,Hemophilia,0-6,1,0,1
Chhattisgarh,Raigarh,Intellectual Disability,0-6,10,12,22
Chhattisgarh,Raigarh,Intellectual Disability,15-35,468,306,774
Chhattisgarh,Raigarh,Intellectual Disability,35-60,85,88,173
Chhattisgarh,Raigarh,Intellectual Disability,6-15,279,193,472
Chhattisgarh,Raigarh,Intellectual Disability,60-80,4,2,6
Chhattisgarh,Raigarh,Leprosy cured,80+,0,1,1
Chhattisgarh,Raigarh,Leprosy cured,60-80,3,1,4
Chhattisgarh,Raigarh,Leprosy cured,35-60,11,2,13
Chhattisgarh,Raigarh,Leprosy cured,15-35,3,3,6
Chhattisgarh,Raigarh,Locomotor Disability,60-80,770,282,1052
Chhattisgarh,Raigarh,Locomotor Disability,80+,46,28,74
Chhattisgarh,Raigarh,Locomotor Disability,6-15,316,216,533
Chhattisgarh,Raigarh,Locomotor Disability,35-60,2602,1061,3665
Chhattisgarh,Raigarh,Locomotor Disability,15-35,1432,789,2221
Chhattisgarh,Raigarh,Locomotor Disability,0-6,21,17,38
Chhattisgarh,Raigarh,Low Vision,6-15,142,158,300
Chhattisgarh,Raigarh,Low Vision,80+,9,3,12
Chhattisgarh,Raigarh,Low Vision,60-80,137,49,186
Chhattisgarh,Raigarh,Low Vision,35-60,365,141,507
Chhattisgarh,Raigarh,Low Vision,15-35,533,390,924
Chhattisgarh,Raigarh,Low Vision,0-6,6,6,12
Chhattisgarh,Raigarh,Mental Illness,35-60,35,34,69
Chhattisgarh,Raigarh,Mental Illness,80+,0,1,1
Chhattisgarh,Raigarh,Mental Illness,60-80,4,5,9
Chhattisgarh,Raigarh,Mental Illness,6-15,7,6,13
Chhattisgarh,Raigarh,Mental Illness,15-35,40,33,73
Chhattisgarh,Raigarh,Mental Illness,0-6,0,1,1
Chhattisgarh,Raigarh,Multiple Disabilities,15-35,5,2,7
Chhattisgarh,Raigarh,Multiple Disabilities,0-6,0,1,1
Chhattisgarh,Raigarh,Multiple Disabilities,35-60,1,1,2
Chhattisgarh,Raigarh,Multiple Disabilities,6-15,4,6,10
Chhattisgarh,Raigarh,Multiple Disabilities,60-80,0,1,1
Chhattisgarh,Raigarh,Multiple Sclerosis,15-35,3,1,4
Chhattisgarh,Raigarh,Muscular Dystrophy,35-60,11,3,14
Chhattisgarh,Raigarh,Muscular Dystrophy,6-15,9,1,10
Chhattisgarh,Raigarh,Muscular Dystrophy,15-35,19,4,23
Chhattisgarh,Raigarh,Parkinson's Disease,35-60,1,0,1
Chhattisgarh,Raigarh,Parkinson's Disease,60-80,3,0,3
Chhattisgarh,Raigarh,Sickle Cell Disease,35-60,22,7,30
Chhattisgarh,Raigarh,Sickle Cell Disease,6-15,44,38,82
Chhattisgarh,Raigarh,Sickle Cell Disease,15-35,77,93,170
Chhattisgarh,Raigarh,Specific Learning Disabilities,35-60,0,1,1
Chhattisgarh,Raigarh,Specific Learning Disabilities,15-35,1,1,2
Chhattisgarh,Raigarh,Specific Learning Disabilities,6-15,1,0,1
Chhattisgarh,Raigarh,Speech and Language Disability,15-35,8,15,23
Chhattisgarh,Raigarh,Speech and Language Disability,35-60,9,2,11
Chhattisgarh,Raigarh,Speech and Language Disability,6-15,3,1,4
Chhattisgarh,Raigarh,Speech and Language Disability,60-80,0,1,1
Chhattisgarh,Raigarh,Thalassemia,15-35,0,1,1
Chhattisgarh,Raigarh,Thalassemia,6-15,1,0,1
Chhattisgarh,Raigarh,Thalassemia,0-6,0,1,1
Chhattisgarh,Raipur,Acid Attack Victim,15-35,0,1,1
Chhattisgarh,Raipur,Acid Attack Victim,35-60,2,0,2
Chhattisgarh,Raipur,Autism Spectrum Disorder,60-80,1,0,1
Chhattisgarh,Raipur,Autism Spectrum Disorder,6-15,88,17,105
Chhattisgarh,Raipur,Autism Spectrum Disorder,35-60,0,1,1
Chhattisgarh,Raipur,Autism Spectrum Disorder,15-35,25,5,30
Chhattisgarh,Raipur,Autism Spectrum Disorder,0-6,12,1,13
Chhattisgarh,Raipur,Blindness,80+,6,0,6
Chhattisgarh,Raipur,Blindness,60-80,52,21,73
Chhattisgarh,Raipur,Blindness,6-15,52,59,112
Chhattisgarh,Raipur,Blindness,35-60,165,87,252
Chhattisgarh,Raipur,Blindness,15-35,228,179,407
Chhattisgarh,Raipur,Blindness,0-6,6,5,11
Chhattisgarh,Raipur,Cerebral Palsy,15-35,80,50,130
Chhattisgarh,Raipur,Cerebral Palsy,35-60,13,8,21
Chhattisgarh,Raipur,Cerebral Palsy,6-15,39,19,59
Chhattisgarh,Raipur,Cerebral Palsy,60-80,0,1,1
Chhattisgarh,Raipur,Chronic Neurological Conditions,80+,1,0,1
Chhattisgarh,Raipur,Chronic Neurological Conditions,60-80,18,0,18
Chhattisgarh,Raipur,Chronic Neurological Conditions,6-15,1,0,1
Chhattisgarh,Raipur,Chronic Neurological Conditions,35-60,57,7,64
Chhattisgarh,Raipur,Chronic Neurological Conditions,15-35,10,12,22
Chhattisgarh,Raipur,Dwarfism,15-35,9,6,15
Chhattisgarh,Raipur,Dwarfism,35-60,1,3,4
Chhattisgarh,Raipur,Dwarfism,6-15,1,0,1
Chhattisgarh,Raipur,Hearing Impairment,80+,5,2,7
Chhattisgarh,Raipur,Hearing Impairment,60-80,32,11,43
Chhattisgarh,Raipur,Hearing Impairment,6-15,184,139,323
Chhattisgarh,Raipur,Hearing Impairment,35-60,172,76,249
Chhattisgarh,Raipur,Hearing Impairment,15-35,330,282,612
Chhattisgarh,Raipur,Hearing Impairment,0-6,30,11,41
Chhattisgarh,Raipur,Hemophilia,15-35,5,0,5
Chhattisgarh,Raipur,Hemophilia,35-60,2,1,3
Chhattisgarh,Raipur,Intellectual Disability,60-80,4,4,8
Chhattisgarh,Raipur,Intellectual Disability,6-15,550,350,902
Chhattisgarh,Raipur,Intellectual Disability,35-60,153,136,289
Chhattisgarh,Raipur,Intellectual Disability,15-35,773,541,1316
Chhattisgarh,Raipur,Intellectual Disability,0-6,55,48,103
Chhattisgarh,Raipur,Leprosy cured,80+,3,2,5
Chhattisgarh,Raipur,Leprosy cured,60-80,12,22,34
Chhattisgarh,Raipur,Leprosy cured,35-60,3,5,8
Chhattisgarh,Raipur,Leprosy cured,15-35,0,1,1
Chhattisgarh,Raipur,Locomotor Disability,80+,35,8,43
Chhattisgarh,Raipur,Locomotor Disability,60-80,648,202,851
Chhattisgarh,Raipur,Locomotor Disability,6-15,408,212,621
Chhattisgarh,Raipur,Locomotor Disability,35-60,2874,1211,4091
Chhattisgarh,Raipur,Locomotor Disability,15-35,1681,1021,2705
Chhattisgarh,Raipur,Locomotor Disability,0-6,28,23,51
Chhattisgarh,Raipur,Low Vision,15-35,1,6,7
Chhattisgarh,Raipur,Low Vision,35-60,3,1,4
Chhattisgarh,Raipur,Low Vision,6-15,0,1,1
Chhattisgarh,Raipur,Low Vision,60-80,1,0,1
Chhattisgarh,Raipur,Mental Illness,60-80,1,2,3
Chhattisgarh,Raipur,Mental Illness,6-15,8,13,21
Chhattisgarh,Raipur,Mental Illness,35-60,27,14,41
Chhattisgarh,Raipur,Mental Illness,15-35,66,33,99
Chhattisgarh,Raipur,Multiple Disabilities,35-60,1,1,2
Chhattisgarh,Raipur,Multiple Disabilities,15-35,2,2,4
Chhattisgarh,Raipur,Multiple Sclerosis,15-35,2,1,3
Chhattisgarh,Raipur,Multiple Sclerosis,35-60,0,1,1
Chhattisgarh,Raipur,Muscular Dystrophy,15-35,9,1,10
Chhattisgarh,Raipur,Muscular Dystrophy,35-60,6,4,10
Chhattisgarh,Raipur,Parkinson's Disease,35-60,2,0,2
Chhattisgarh,Raipur,Parkinson's Disease,60-80,1,0,1
Chhattisgarh,Raipur,Sickle Cell Disease,6-15,11,6,17
Chhattisgarh,Raipur,Sickle Cell Disease,15-35,25,18,43
Chhattisgarh,Raipur,Sickle Cell Disease,35-60,4,6,10
Chhattisgarh,Raipur,Sickle Cell Disease,0-6,1,1,2
Chhattisgarh,Raipur,Specific Learning Disabilities,15-35,3,0,3
Chhattisgarh,Raipur,Specific Learning Disabilities,6-15,1,0,1
Chhattisgarh,Raipur,Specific Learning Disabilities,35-60,1,2,3
Chhattisgarh,Raipur,Speech and Language Disability,35-60,4,3,7
Chhattisgarh,Raipur,Speech and Language Disability,6-15,1,0,1
Chhattisgarh,Raipur,Speech and Language Disability,15-35,11,5,16
Chhattisgarh,Raipur,Thalassemia,15-35,23,13,36
Chhattisgarh,Raipur,Thalassemia,6-15,18,12,30
Chhattisgarh,Raipur,Thalassemia,35-60,1,2,3
Chhattisgarh,Raipur,Thalassemia,0-6,4,2,6
Chhattisgarh,Rajnandgaon,Acid Attack Victim,15-35,2,1,3
Chhattisgarh,Rajnandgaon,Acid Attack Victim,35-60,3,1,4
Chhattisgarh,Rajnandgaon,Autism Spectrum Disorder,15-35,4,0,4
Chhattisgarh,Rajnandgaon,Autism Spectrum Disorder,80+,1,0,1
Chhattisgarh,Rajnandgaon,Autism Spectrum Disorder,60-80,2,0,2
Chhattisgarh,Rajnandgaon,Autism Spectrum Disorder,6-15,7,1,8
Chhattisgarh,Rajnandgaon,Autism Spectrum Disorder,35-60,2,0,2
Chhattisgarh,Rajnandgaon,Autism Spectrum Disorder,0-6,13,1,14
Chhattisgarh,Rajnandgaon,Blindness,80+,6,2,8
Chhattisgarh,Rajnandgaon,Blindness,60-80,50,27,77
Chhattisgarh,Rajnandgaon,Blindness,6-15,26,27,53
Chhattisgarh,Rajnandgaon,Blindness,35-60,120,65,185
Chhattisgarh,Rajnandgaon,Blindness,15-35,105,92,197
Chhattisgarh,Rajnandgaon,Blindness,0-6,4,2,6
Chhattisgarh,Rajnandgaon,Cerebral Palsy,35-60,34,25,59
Chhattisgarh,Rajnandgaon,Cerebral Palsy,60-80,5,1,6
Chhattisgarh,Rajnandgaon,Cerebral Palsy,6-15,236,166,402
Chhattisgarh,Rajnandgaon,Cerebral Palsy,15-35,222,150,372
Chhattisgarh,Rajnandgaon,Cerebral Palsy,0-6,46,31,77
Chhattisgarh,Rajnandgaon,Chronic Neurological Conditions,60-80,26,11,37
Chhattisgarh,Rajnandgaon,Chronic Neurological Conditions,6-15,16,4,20
Chhattisgarh,Rajnandgaon,Chronic Neurological Conditions,35-60,118,33,151
Chhattisgarh,Rajnandgaon,Chronic Neurological Conditions,15-35,52,24,76
Chhattisgarh,Rajnandgaon,Chronic Neurological Conditions,0-6,1,1,2
Chhattisgarh,Rajnandgaon,Dwarfism,0-6,0,1,1
Chhattisgarh,Rajnandgaon,Dwarfism,15-35,38,58,96
Chhattisgarh,Rajnandgaon,Dwarfism,6-15,10,13,23
Chhattisgarh,Rajnandgaon,Dwarfism,60-80,6,3,9
Chhattisgarh,Rajnandgaon,Dwarfism,80+,1,0,1
Chhattisgarh,Rajnandgaon,Dwarfism,35-60,21,26,47
Chhattisgarh,Rajnandgaon,Hearing Impairment,80+,32,18,50
Chhattisgarh,Rajnandgaon,Hearing Impairment,0-6,16,23,39
Chhattisgarh,Rajnandgaon,Hearing Impairment,15-35,331,259,590
Chhattisgarh,Rajnandgaon,Hearing Impairment,35-60,288,165,453
Chhattisgarh,Rajnandgaon,Hearing Impairment,6-15,138,115,253
Chhattisgarh,Rajnandgaon,Hearing Impairment,60-80,258,107,366
Chhattisgarh,Rajnandgaon,Hemophilia,6-15,0,2,2
Chhattisgarh,Rajnandgaon,Hemophilia,35-60,11,4,15
Chhattisgarh,Rajnandgaon,Hemophilia,15-35,10,5,15
Chhattisgarh,Rajnandgaon,Hemophilia,0-6,2,0,2
Chhattisgarh,Rajnandgaon,Hemophilia,60-80,4,4,8
Chhattisgarh,Rajnandgaon,Intellectual Disability,80+,3,3,6
Chhattisgarh,Rajnandgaon,Intellectual Disability,60-80,1,1,2
Chhattisgarh,Rajnandgaon,Intellectual Disability,6-15,289,202,491
Chhattisgarh,Rajnandgaon,Intellectual Disability,35-60,49,32,81
Chhattisgarh,Rajnandgaon,Intellectual Disability,15-35,255,219,474
Chhattisgarh,Rajnandgaon,Intellectual Disability,0-6,22,20,42
Chhattisgarh,Rajnandgaon,Leprosy cured,80+,2,1,3
Chhattisgarh,Rajnandgaon,Leprosy cured,60-80,12,3,15
Chhattisgarh,Rajnandgaon,Leprosy cured,6-15,3,1,4
Chhattisgarh,Rajnandgaon,Leprosy cured,35-60,20,9,29
Chhattisgarh,Rajnandgaon,Leprosy cured,15-35,4,5,9
Chhattisgarh,Rajnandgaon,Locomotor Disability,80+,42,21,63
Chhattisgarh,Rajnandgaon,Locomotor Disability,60-80,821,243,1064
Chhattisgarh,Rajnandgaon,Locomotor Disability,6-15,288,211,499
Chhattisgarh,Rajnandgaon,Locomotor Disability,35-60,3369,1534,4903
Chhattisgarh,Rajnandgaon,Locomotor Disability,15-35,1794,1194,2989
Chhattisgarh,Rajnandgaon,Locomotor Disability,0-6,20,22,42
Chhattisgarh,Rajnandgaon,Low Vision,80+,2,3,5
Chhattisgarh,Rajnandgaon,Low Vision,60-80,77,32,109
Chhattisgarh,Rajnandgaon,Low Vision,6-15,65,44,109
Chhattisgarh,Rajnandgaon,Low Vision,35-60,233,119,352
Chhattisgarh,Rajnandgaon,Low Vision,15-35,356,213,569
Chhattisgarh,Rajnandgaon,Mental Illness,60-80,16,8,24
Chhattisgarh,Rajnandgaon,Mental Illness,6-15,80,63,143
Chhattisgarh,Rajnandgaon,Mental Illness,35-60,128,105,233
Chhattisgarh,Rajnandgaon,Mental Illness,15-35,319,260,579
Chhattisgarh,Rajnandgaon,Mental Illness,0-6,0,1,1
Chhattisgarh,Rajnandgaon,Multiple Disabilities,60-80,1,0,1
Chhattisgarh,Rajnandgaon,Multiple Disabilities,6-15,18,11,29
Chhattisgarh,Rajnandgaon,Multiple Disabilities,35-60,13,6,19
Chhattisgarh,Rajnandgaon,Multiple Disabilities,15-35,25,15,40
Chhattisgarh,Rajnandgaon,Multiple Disabilities,0-6,3,3,6
Chhattisgarh,Rajnandgaon,Multiple Sclerosis,80+,1,0,1
Chhattisgarh,Rajnandgaon,Multiple Sclerosis,60-80,1,0,1
Chhattisgarh,Rajnandgaon,Multiple Sclerosis,6-15,0,1,1
Chhattisgarh,Rajnandgaon,Multiple Sclerosis,35-60,1,1,2
Chhattisgarh,Rajnandgaon,Multiple Sclerosis,15-35,10,2,12
Chhattisgarh,Rajnandgaon,Muscular Dystrophy,60-80,13,2,15
Chhattisgarh,Rajnandgaon,Muscular Dystrophy,6-15,23,7,30
Chhattisgarh,Rajnandgaon,Muscular Dystrophy,35-60,50,19,69
Chhattisgarh,Rajnandgaon,Muscular Dystrophy,15-35,70,31,101
Chhattisgarh,Rajnandgaon,Parkinson's Disease,15-35,0,1,1
Chhattisgarh,Rajnandgaon,Parkinson's Disease,35-60,2,2,4
Chhattisgarh,Rajnandgaon,Parkinson's Disease,60-80,0,2,2
Chhattisgarh,Rajnandgaon,Sickle Cell Disease,80+,1,0,1
Chhattisgarh,Rajnandgaon,Sickle Cell Disease,6-15,29,23,52
Chhattisgarh,Rajnandgaon,Sickle Cell Disease,35-60,6,5,11
Chhattisgarh,Rajnandgaon,Sickle Cell Disease,15-35,30,18,48
Chhattisgarh,Rajnandgaon,Sickle Cell Disease,0-6,2,3,5
Chhattisgarh,Rajnandgaon,Specific Learning Disabilities,15-35,8,4,12
Chhattisgarh,Rajnandgaon,Specific Learning Disabilities,35-60,6,0,6
Chhattisgarh,Rajnandgaon,Specific Learning Disabilities,6-15,2,0,2
Chhattisgarh,Rajnandgaon,Specific Learning Disabilities,60-80,0,2,2
Chhattisgarh,Rajnandgaon,Speech and Language Disability,80+,2,1,3
Chhattisgarh,Rajnandgaon,Speech and Language Disability,60-80,18,6,24
Chhattisgarh,Rajnandgaon,Speech and Language Disability,6-15,22,17,39
Chhattisgarh,Rajnandgaon,Speech and Language Disability,35-60,75,58,133
Chhattisgarh,Rajnandgaon,Speech and Language Disability,15-35,119,117,236
Chhattisgarh,Rajnandgaon,Thalassemia,60-80,1,0,1
Chhattisgarh,Rajnandgaon,Thalassemia,6-15,5,11,17
Chhattisgarh,Rajnandgaon,Thalassemia,35-60,1,1,2
Chhattisgarh,Rajnandgaon,Thalassemia,15-35,4,8,12
Chhattisgarh,Rajnandgaon,Thalassemia,0-6,3,3,6
Chhattisgarh,Sakti,Autism Spectrum Disorder,6-15,1,0,1
Chhattisgarh,Sakti,Blindness,15-35,2,1,3
Chhattisgarh,Sakti,Blindness,35-60,1,1,2
Chhattisgarh,Sakti,Blindness,6-15,0,2,2
Chhattisgarh,Sakti,Cerebral Palsy,6-15,6,2,8
Chhattisgarh,Sakti,Cerebral Palsy,0-6,5,0,5
Chhattisgarh,Sakti,Hearing Impairment,15-35,2,0,2
Chhattisgarh,Sakti,Hearing Impairment,35-60,1,0,1
Chhattisgarh,Sakti,Hearing Impairment,6-15,1,0,1
Chhattisgarh,Sakti,Intellectual Disability,0-6,5,0,5
Chhattisgarh,Sakti,Intellectual Disability,35-60,0,1,1
Chhattisgarh,Sakti,Intellectual Disability,6-15,6,3,9
Chhattisgarh,Sakti,Locomotor Disability,60-80,2,1,3
Chhattisgarh,Sakti,Locomotor Disability,6-15,3,1,4
Chhattisgarh,Sakti,Locomotor Disability,35-60,33,11,44
Chhattisgarh,Sakti,Locomotor Disability,15-35,18,8,26
Chhattisgarh,Sakti,Locomotor Disability,0-6,1,1,2
Chhattisgarh,Sakti,Low Vision,15-35,3,2,5
Chhattisgarh,Sakti,Low Vision,35-60,0,2,2
Chhattisgarh,Sakti,Low Vision,6-15,1,1,2
Chhattisgarh,Sakti,Mental Illness,6-15,1,0,1
Chhattisgarh,Sakti,Multiple Disabilities,15-35,0,1,1
Chhattisgarh,Sakti,Parkinson's Disease,15-35,0,1,1
Chhattisgarh,Sakti,Speech and Language Disability,15-35,1,0,1
Chhattisgarh,Sakti,Speech and Language Disability,35-60,0,1,1
Chhattisgarh,Sarangarh Bilaigarh,Blindness,0-6,1,1,2
Chhattisgarh,Sarangarh Bilaigarh,Blindness,15-35,2,5,7
Chhattisgarh,Sarangarh Bilaigarh,Blindness,35-60,1,2,3
Chhattisgarh,Sarangarh Bilaigarh,Blindness,6-15,2,1,3
Chhattisgarh,Sarangarh Bilaigarh,Cerebral Palsy,6-15,1,3,4
Chhattisgarh,Sarangarh Bilaigarh,Cerebral Palsy,15-35,1,0,1
Chhattisgarh,Sarangarh Bilaigarh,Cerebral Palsy,0-6,4,2,6
Chhattisgarh,Sarangarh Bilaigarh,Chronic Neurological Conditions,15-35,1,0,1
Chhattisgarh,Sarangarh Bilaigarh,Hearing Impairment,0-6,2,2,4
Chhattisgarh,Sarangarh Bilaigarh,Hearing Impairment,15-35,7,6,13
Chhattisgarh,Sarangarh Bilaigarh,Hearing Impairment,35-60,10,5,15
Chhattisgarh,Sarangarh Bilaigarh,Hearing Impairment,6-15,9,2,11
Chhattisgarh,Sarangarh Bilaigarh,Hearing Impairment,60-80,4,1,5
Chhattisgarh,Sarangarh Bilaigarh,Hemophilia,35-60,1,0,1
Chhattisgarh,Sarangarh Bilaigarh,Hemophilia,15-35,1,0,1
Chhattisgarh,Sarangarh Bilaigarh,Intellectual Disability,0-6,6,2,8
Chhattisgarh,Sarangarh Bilaigarh,Intellectual Disability,15-35,18,9,27
Chhattisgarh,Sarangarh Bilaigarh,Intellectual Disability,35-60,2,1,3
Chhattisgarh,Sarangarh Bilaigarh,Intellectual Disability,6-15,7,1,8
Chhattisgarh,Sarangarh Bilaigarh,Locomotor Disability,60-80,4,0,4
Chhattisgarh,Sarangarh Bilaigarh,Locomotor Disability,6-15,11,4,15
Chhattisgarh,Sarangarh Bilaigarh,Locomotor Disability,35-60,14,4,18
